id,TRUE,predict,AE,MAE
3094,0.560000002,0.534809113,0.02519089,
17006,1.080000043,1.017765641,0.062234402,
9464,1.179999948,1.160690308,0.01930964,
15122,2.119999886,2.153768778,0.033768892,
13584,1.179999948,1.086936235,0.093063712,
12050,2.299999952,2.323863029,0.023863077,
1349,1.25999999,1.305217505,0.045217514,
7080,1.940000057,1.963778496,0.023778439,
962,1.700000048,1.6622715,0.037728548,
7970,3.579999924,3.519726753,0.06027317,
16426,2.039999962,2.00208497,0.037914991,
603,1.379999995,1.309975624,0.070024371,
4150,0.460000008,0.44459784,0.015402168,
13602,2.680000067,2.644455433,0.035544634,
2947,0.439999998,0.485698223,0.045698225,
14572,1.620000005,1.539004803,0.080995202,
4211,1.179999948,1.175016761,0.004983187,
8538,1.379999995,1.378198028,0.001801968,
1471,1.899999976,1.892395258,0.007604718,
1829,1.059999943,1.085750341,0.025750399,
9759,1.25999999,1.138917208,0.121082783,
4733,1.039999962,0.913607836,0.126392126,
14250,2.319999933,2.196575403,0.12342453,
15200,1.779999971,1.734154463,0.045845509,
4409,3.660000086,3.590643406,0.06935668,
582,3.539999962,3.465909481,0.074090481,
7262,1.720000029,1.821381807,0.101381779,
17548,1.019999981,1.071085215,0.051085234,
12592,0.560000002,0.600653172,0.040653169,
16185,0.419999987,0.224243641,0.195756346,
9801,3.279999971,3.162122726,0.117877245,
1690,1.340000033,1.343678236,0.003678203,
185,1.24000001,1.204777241,0.035222769,
6289,1.559999943,1.552682638,0.007317305,
4998,1.120000005,1.140146017,0.020146012,
14881,0.899999976,0.905403197,0.005403221,
3164,0.720000029,0.748101115,0.028101087,
17432,1.039999962,0.863299072,0.17670089,
7462,0.899999976,0.884763837,0.015236139,
10933,1.75999999,1.792082071,0.032082081,
4398,2.880000114,2.788615465,0.091384649,
13737,2.039999962,2.092520237,0.052520275,
215,0.680000007,0.796659648,0.116659641,
7277,0.920000017,0.880039692,0.039960325,
14495,2.059999943,2.105731249,0.045731306,
4046,1.100000024,1.075274944,0.02472508,
18307,1.600000024,1.722908497,0.122908473,
7815,0.860000014,0.911398351,0.051398337,
2372,1.940000057,1.739910007,0.200090051,
14693,1.200000048,1.14311862,0.056881428,
18192,1.539999962,1.584995031,0.04499507,
10500,0.899999976,1.099063516,0.19906354,
5208,1.139999986,1.198679686,0.0586797,
6873,0.839999974,0.76003176,0.079968214,
1004,0.720000029,0.662703812,0.057296216,
14705,2.180000067,2.142254353,0.037745714,
18171,2.160000086,2.223984241,0.063984156,
8690,1.200000048,1.258798122,0.058798075,
4282,1.440000057,1.491727114,0.051727057,
5277,1.080000043,1.076028585,0.003971457,
13019,2.720000029,2.664079666,0.055920362,
652,1.340000033,1.34255445,0.002554417,
8907,1.279999971,1.292136073,0.012136102,
17219,0.25999999,0.274723291,0.014723301,
688,0.75999999,0.788656354,0.028656363,
5637,2.180000067,2.134019613,0.045980453,
5840,2.460000038,2.416269779,0.043730259,
14234,1.779999971,1.791851521,0.011851549,
4718,0.579999983,0.559447825,0.020552158,
6068,1.639999986,1.586187124,0.053812861,
11496,0.460000008,0.420752943,0.039247066,
2051,0.939999998,0.853519678,0.086480319,
8706,2.200000048,2.066013336,0.133986712,
224,0.639999986,0.64545536,0.005455375,
7439,1.039999962,1.026294231,0.01370573,
1070,0.779999971,0.749026835,0.030973136,
12356,1.539999962,1.422046423,0.117953539,
18163,4.039999962,4.041238308,0.001238346,
2856,1.399999976,1.409146667,0.00914669,
9315,1.080000043,1.13224411,0.052244067,
8400,1.960000038,1.461432815,0.498567224,
12020,1.279999971,1.257305145,0.022694826,
2828,0.939999998,0.916532516,0.023467481,
7418,2.799999952,2.718576908,0.081423044,
3020,1.980000019,2.058914423,0.078914404,
10277,1.5,1.544909358,0.044909358,
6963,0.959999979,0.936278701,0.023721278,
18483,2.660000086,2.8537817,0.193781614,
3811,1.980000019,2.079895496,0.099895477,
1872,2.019999981,2.005413532,0.014586449,
10140,1.419999957,1.449838996,0.029839039,
4266,2.059999943,1.974238873,0.08576107,
1727,1.75999999,1.705486298,0.054513693,
14298,1.25999999,1.257027149,0.002972841,
9324,1.019999981,1.0312922,0.011292219,
2160,0.899999976,0.896256626,0.003743351,
17406,2.140000105,2.114269495,0.02573061,
9282,1.340000033,1.302153111,0.037846923,
7780,1.639999986,1.654184103,0.014184117,
10177,3,2.964168072,0.035831928,
1064,1.620000005,1.660868645,0.04086864,
11884,1.139999986,1.127102613,0.012897372,
965,1.940000057,2.034539461,0.094539404,
11262,1.799999952,1.838285327,0.038285375,
16643,1.139999986,1.213444829,0.073444843,
5115,2.74000001,2.749658585,0.009658575,
10115,1.779999971,1.764941812,0.01505816,
15055,1.539999962,1.41895318,0.121046782,
3673,1.320000052,1.304586172,0.01541388,
148,2.24000001,2.19919157,0.040808439,
2168,0.560000002,0.448317766,0.111682236,
619,1.700000048,1.669801235,0.030198812,
4623,3.279999971,3.198437691,0.081562281,
11911,1.74000001,1.720088959,0.019911051,
5718,1.419999957,1.403983593,0.016016364,
5063,1.179999948,1.076443434,0.103556514,
4306,1.559999943,1.490200043,0.0697999,
5798,1.24000001,1.290233374,0.050233364,
11433,0.460000008,0.453288734,0.006711274,
8644,3.180000067,3.017785072,0.162214994,
17713,1.940000057,1.929829359,0.010170698,
5168,1.139999986,1.07137537,0.068624616,
16545,0.699999988,0.711925566,0.011925578,
2411,0.899999976,1.067807078,0.167807102,
7314,1.960000038,1.989252567,0.029252529,
1535,2.519999981,2.188479662,0.331520319,
18052,0.560000002,0.516907692,0.04309231,
15390,1.75999999,1.733351231,0.02664876,
2860,1.24000001,1.311625481,0.071625471,
1725,1.840000033,1.735423088,0.104576945,
3426,0.920000017,0.96710825,0.047108233,
13259,1.019999981,1.030736685,0.010736704,
1461,1.279999971,1.292357445,0.012357473,
7304,0.479999989,0.601576388,0.121576399,
7706,0.939999998,0.9121176,0.027882397,
16690,0.860000014,0.903578579,0.043578565,
16412,0.720000029,0.6326437,0.087356329,
3855,3.220000029,3.324031353,0.104031324,
10363,2.039999962,2.190471411,0.150471449,
13317,0.379999995,0.446115792,0.066115797,
4205,1.5,1.536431789,0.036431789,
14578,1.960000038,1.995001793,0.035001755,
14575,1.799999952,1.769676328,0.030323625,
10815,0.439999998,0.443112791,0.003112793,
16609,1,1.051336169,0.051336169,
17907,0.720000029,0.680738688,0.039261341,
11491,0.540000021,0.379322529,0.160677493,
1787,1.679999948,1.711039662,0.031039715,
18553,1.74000001,1.716402531,0.023597479,
6673,1.639999986,1.6854918,0.045491815,
10626,0.939999998,0.878133774,0.061866224,
10280,1.74000001,1.885225534,0.145225525,
6364,1.100000024,1.123237848,0.023237824,
9636,2.819999933,2.86461997,0.044620037,
11596,1.399999976,1.500454187,0.100454211,
6500,1.220000029,1.350257158,0.13025713,
3600,1.080000043,1.233812213,0.15381217,
5041,1.799999952,1.855687499,0.055687547,
779,1.639999986,1.634521365,0.005478621,
6947,2.380000114,2.37324667,0.006753445,
2109,0.540000021,0.471568406,0.068431616,
16121,0.980000019,1.064061642,0.084061623,
4515,1.200000048,1.210273504,0.010273457,
16944,2.519999981,2.497925758,0.022074223,
9740,1.440000057,1.424622893,0.015377164,
13122,1.75999999,1.796972871,0.03697288,
2516,1.24000001,1.298173785,0.058173776,
14633,1.460000038,1.437115669,0.022884369,
1895,2,1.987564087,0.012435913,
2334,0.379999995,0.319488883,0.060511112,
1700,2.140000105,2.17481041,0.034810305,
10319,2.180000067,2.178734779,0.001265287,
11011,1.059999943,1.035146713,0.02485323,
6384,1.720000029,1.631842613,0.088157415,
1733,0.519999981,0.247246981,0.272753,
14401,2.140000105,2.103963137,0.036036968,
9963,1.460000038,1.481984377,0.021984339,
18864,1.74000001,1.757236958,0.017236948,
9764,2.24000001,2.246730804,0.006730795,
7990,1.179999948,1.17085433,0.009145617,
15668,0.300000012,0.410836697,0.110836685,
10059,0.460000008,0.435942888,0.02405712,
14416,2.900000095,2.872117519,0.027882576,
9489,2.25999999,2.289112568,0.029112577,
6251,1.279999971,1.413701057,0.133701086,
12158,1.480000019,1.417291164,0.062708855,
10595,2.359999895,2.44770813,0.087708235,
8863,1.580000043,1.542549491,0.037450552,
8508,0.75999999,0.84248513,0.082485139,
17510,1.440000057,1.53711772,0.097117662,
303,0.899999976,0.938620925,0.038620949,
6795,1.399999976,1.367566347,0.032433629,
17645,0.75999999,0.667511523,0.092488468,
8075,1.779999971,1.86095047,0.080950499,
2743,2.039999962,2.024132729,0.015867233,
1844,1.019999981,1.00165081,0.018349171,
126,1.379999995,1.44236064,0.062360644,
3997,1.340000033,1.35312295,0.013122916,
11396,1.200000048,1.176205039,0.023795009,
7396,1.820000052,1.722517729,0.097482324,
9023,4.239999771,4.076838017,0.163161755,
15598,1.279999971,1.271453261,0.00854671,
1721,1.720000029,1.658008337,0.061991692,
12772,1.419999957,1.367767692,0.052232265,
5778,1.480000019,1.480614424,0.000614405,
18694,1,1.005654097,0.005654097,
1001,0.860000014,0.809770107,0.050229907,
14595,2.119999886,2.098965883,0.021034002,
17413,1.100000024,0.999004483,0.100995541,
15757,1.399999976,1.362614632,0.037385345,
16770,1.559999943,1.493909001,0.066090941,
18882,0.340000004,0.365392923,0.02539292,
14213,1.080000043,1.093473673,0.01347363,
11959,0.620000005,0.670574188,0.050574183,
4017,0.620000005,0.516564846,0.103435159,
123,1,1.001105309,0.001105309,
3391,0.560000002,0.629903734,0.069903731,
3551,0.779999971,0.886971474,0.106971502,
6971,1.580000043,1.586101174,0.006101131,
17271,0.419999987,0.170549393,0.249450594,
4419,3.819999933,3.780590057,0.039409876,
4962,2.920000076,2.934774399,0.014774323,
9414,3.25999999,3.335010529,0.075010538,
1175,1.700000048,1.512445688,0.187554359,
16900,1.419999957,1.470631361,0.050631404,
6660,0.540000021,0.516296029,0.023703992,
12272,1.159999967,1.159985423,1.45435E-05,
10885,1.25999999,1.415627718,0.155627728,
15648,1.25999999,1.342717052,0.082717061,
10495,1,1.418625951,0.418625951,
5726,2.539999962,2.479685307,0.060314655,
5964,2.140000105,2.098741531,0.041258574,
983,0.779999971,0.799084365,0.019084394,
1919,1.039999962,1.027915001,0.012084961,
9003,2.140000105,2.050444126,0.089555979,
7278,2.099999905,2.137303114,0.037303209,
6868,1.179999948,1.172359705,0.007640243,
6399,1,1.032910347,0.032910347,
16270,1.539999962,1.555850983,0.015851021,
8190,1.5,1.429801583,0.070198417,
13097,1.940000057,1.955878258,0.015878201,
13403,1.899999976,1.769301534,0.130698442,
16135,1.200000048,1.229648471,0.029648423,
9447,1.720000029,1.649569392,0.070430636,
13876,1.860000014,1.746501207,0.113498807,
16872,0.980000019,1.048583984,0.068583965,
13507,1.360000014,1.404232383,0.044232368,
5117,1.539999962,1.554203391,0.014203429,
725,1.519999981,1.614691615,0.094691634,
10084,1.320000052,1.336796045,0.016795993,
15645,1.559999943,1.506731033,0.053268909,
695,2.460000038,2.476386547,0.016386509,
9544,1.559999943,1.63367033,0.073670387,
18818,1.100000024,1.04409945,0.055900574,
13228,0.439999998,0.393294215,0.046705782,
2958,1.25999999,1.24067533,0.01932466,
18834,2.119999886,2.129767895,0.009768009,
7790,1.320000052,1.312395811,0.007604241,
10760,2.039999962,2.117274761,0.077274799,
17062,1.879999995,1.896823287,0.016823292,
4384,0.779999971,0.790510774,0.010510802,
9101,1.700000048,1.692694068,0.00730598,
6191,0.479999989,0.439591587,0.040408403,
10056,1.120000005,1.021209121,0.098790884,
6137,0.620000005,0.665912449,0.045912445,
9699,1.139999986,1.119150877,0.020849109,
14698,3.640000105,3.549092293,0.090907812,
5866,0.620000005,0.66125387,0.041253865,
17346,0.800000012,0.815470576,0.015470564,
3537,1.25999999,1.207064033,0.052935958,
14356,0.939999998,0.968048096,0.028048098,
5366,0.899999976,0.942853451,0.042853475,
3480,0.600000024,0.539873004,0.06012702,
4077,2.079999924,2.102848768,0.022848845,
13443,1.659999967,1.693434954,0.033434987,
10337,1.580000043,1.566358566,0.013641477,
13186,0.300000012,0.275763392,0.024236619,
7612,0.340000004,0.357136846,0.017136842,
4817,1.700000048,1.65039432,0.049605727,
10166,0.360000014,0.351039529,0.008960485,
1527,0.819999993,0.857357085,0.037357092,
18779,2.24000001,2.482212067,0.242212057,
5175,1.960000038,2.044499636,0.084499598,
12809,1.25999999,1.119702935,0.140297055,
26,1.179999948,1.339919329,0.159919381,
17825,1.320000052,1.324237585,0.004237533,
7176,1.340000033,1.34217751,0.002177477,
9498,1.620000005,1.58840239,0.031597614,
9283,0.140000001,0.236207843,0.096207842,
2055,4.78000021,4.839381695,0.059381485,
13758,2.140000105,2.10457468,0.035425425,
2706,0.639999986,0.628394425,0.011605561,
1300,2.119999886,2.012720585,0.107279301,
12119,3.279999971,3.276989222,0.00301075,
2565,0.02,0.123432159,0.10343216,
4291,0.620000005,0.616467237,0.003532767,
18519,1.360000014,1.330888867,0.029111147,
15091,2.440000057,2.445222616,0.005222559,
9302,2,1.998960614,0.001039386,
10832,3.480000019,3.544455051,0.064455032,
2663,1.899999976,1.904977918,0.004977942,
11025,1.860000014,1.88013351,0.020133495,
3627,1.340000033,1.344419003,0.004418969,
9510,3,2.933347225,0.066652775,
12185,0.280000001,0.333589554,0.053589553,
1831,0.720000029,0.683735311,0.036264718,
7653,2.700000048,2.683308125,0.016691923,
7558,2.079999924,2.084611416,0.004611492,
6230,0.140000001,0.083045363,0.056954637,
5376,1.75999999,1.77929008,0.01929009,
14443,2.019999981,1.983917236,0.036082745,
16140,1.980000019,1.962959528,0.017040491,
16596,0.800000012,0.833665013,0.033665001,
9335,2.160000086,2.140680313,0.019319773,
7385,0.920000017,0.939762473,0.019762456,
13467,1.080000043,1.107560039,0.027559996,
6478,0.959999979,0.855431557,0.104568422,
10013,3.25999999,3.250284672,0.009715319,
7562,2.960000038,2.981198549,0.021198511,
3523,3.660000086,3.623510361,0.036489725,
4237,1.960000038,1.981418133,0.021418095,
16845,0.720000029,0.758480728,0.038480699,
4575,1.100000024,1.205231905,0.105231881,
12223,2.859999895,2.773410797,0.086589098,
16269,0.540000021,0.531295359,0.008704662,
4391,0.079999998,0.079078794,0.000921205,
11753,1.039999962,1.029081941,0.010918021,
13493,1.100000024,1.109174252,0.009174228,
2739,1.120000005,1.072721601,0.047278404,
9603,0.800000012,0.835625827,0.035625815,
18546,1.700000048,1.57247448,0.127525568,
4648,-0.159999996,-0.182593346,0.022593349,
11874,1.5,1.527209401,0.027209401,
6502,0.800000012,0.704512835,0.095487177,
4103,1.74000001,1.76536119,0.02536118,
2716,1.120000005,1.11884141,0.001158595,
9337,2.579999924,2.49020052,0.089799404,
677,0.680000007,0.841126561,0.161126554,
8915,1.580000043,1.600493193,0.02049315,
8926,1.75999999,1.766686678,0.006686687,
9341,1.799999952,1.81950748,0.019507527,
13782,1.620000005,1.615753293,0.004246712,
12122,0.620000005,0.597785413,0.022214592,
7644,1.299999952,1.285470843,0.014529109,
5002,1.860000014,1.766515732,0.093484282,
1292,0.980000019,0.923078299,0.056921721,
5910,0.300000012,0.327154875,0.027154863,
5102,1.379999995,1.309076309,0.070923686,
10646,1.039999962,1.069911003,0.029911041,
17703,1.960000038,1.908680439,0.051319599,
9955,0.800000012,0.884875119,0.084875107,
13692,0.860000014,0.844143331,0.015856683,
18623,0.860000014,0.823197305,0.036802709,
10659,1.600000024,1.556553602,0.043446422,
14847,0.699999988,0.696706176,0.003293812,
6769,2.160000086,2.072640419,0.087359667,
10112,1.460000038,1.476302028,0.01630199,
13906,1.279999971,1.323950648,0.043950677,
708,0.879999995,0.74950099,0.130499005,
13786,0.879999995,0.941064835,0.061064839,
10756,1.279999971,1.19105804,0.088941932,
9104,1.600000024,1.499462843,0.100537181,
5437,1.74000001,1.706362367,0.033637643,
6011,1.899999976,1.88649404,0.013505936,
12818,1.399999976,1.490663767,0.090663791,
12494,1.299999952,1.304523945,0.004523993,
2630,1,1.033080459,0.033080459,
13434,0.079999998,0.144092917,0.064092919,
10357,1.700000048,1.677730918,0.02226913,
18754,1,0.949346423,0.050653577,
10957,1.519999981,1.636051655,0.116051674,
6410,1.460000038,1.255614877,0.204385161,
249,1.74000001,1.614352465,0.125647545,
16708,1.659999967,1.674940109,0.014940143,
6285,0.800000012,0.83366555,0.033665538,
10689,1.659999967,1.61590147,0.044098496,
6630,1.659999967,1.631876469,0.028123498,
16703,3.420000076,3.390609741,0.029390335,
10936,2.099999905,2.170784473,0.070784569,
11188,0.340000004,0.396649957,0.056649953,
18580,0.779999971,0.747523785,0.032476187,
13796,1.120000005,1.054289341,0.065710664,
1602,0.819999993,0.749787271,0.070212722,
2533,1.700000048,1.699366212,0.000633836,
3236,1.360000014,1.322689176,0.037310839,
3998,3.299999952,3.215239048,0.084760904,
2335,1.679999948,1.669854164,0.010145783,
7330,1.100000024,1.192796946,0.092796922,
11158,4.179999828,3.995838642,0.184161186,
2434,1.779999971,1.875952125,0.095952153,
15492,0.860000014,0.886531234,0.026531219,
9207,3.519999981,3.445485592,0.074514389,
10598,1.720000029,1.726125717,0.006125689,
4128,1.460000038,1.447288275,0.012711763,
14065,2.619999886,2.61341238,0.006587505,
4714,1.399999976,1.426810503,0.026810527,
6523,1.059999943,1.041025996,0.018973947,
2929,1.080000043,1.116481543,0.0364815,
16935,1.279999971,1.272808909,0.007191062,
2446,1.720000029,1.763537169,0.04353714,
11254,0.879999995,0.810804605,0.06919539,
14696,1.059999943,1.082336903,0.02233696,
11464,0.939999998,0.929959893,0.010040104,
14622,1.5,1.469389081,0.030610919,
16131,1.100000024,0.848274708,0.251725316,
1251,0.920000017,0.918962717,0.0010373,
860,0.819999993,0.873956442,0.053956449,
2431,1.799999952,1.746258497,0.053741455,
15574,1,0.983185232,0.016814768,
1395,1.279999971,1.276826382,0.00317359,
4105,3.900000095,3.861409187,0.038590908,
9834,2.420000076,2.410297155,0.009702921,
4404,1.220000029,1.144877791,0.075122237,
11110,0.300000012,0.363914013,0.063914001,
140,0.879999995,0.969794512,0.089794517,
3058,3.180000067,3.018349648,0.161650419,
14757,1.25999999,1.283454537,0.023454547,
15929,1.74000001,1.721077442,0.018922567,
11663,1.179999948,1.167656064,0.012343884,
4960,2.140000105,2.115006924,0.024993181,
6988,1.480000019,1.445659995,0.034340024,
3042,1.360000014,1.407187939,0.047187924,
8297,4.599999905,4.586044312,0.013955593,
6928,1.620000005,1.588947058,0.031052947,
10668,1.299999952,1.252347708,0.047652245,
9917,1.580000043,1.548460364,0.031539679,
16417,1,0.961753607,0.038246393,
10985,1.25999999,1.263510585,0.003510594,
4416,1.5,1.47870791,0.02129209,
10712,1.5,1.471693158,0.028306842,
8773,0.600000024,0.591638863,0.008361161,
17233,0.920000017,0.885988772,0.034011245,
8349,1.639999986,1.450382829,0.189617157,
5816,1.340000033,1.291712403,0.04828763,
6780,1.559999943,1.53369236,0.026307583,
9743,0.779999971,0.667308331,0.112691641,
18037,1.320000052,1.279647231,0.040352821,
15098,1.940000057,1.988770485,0.048770428,
6345,0.600000024,0.56232506,0.037674963,
4607,2.519999981,2.423715591,0.096284389,
17289,2.420000076,2.511330128,0.091330051,
8708,1.299999952,1.314917326,0.014917374,
11369,0.560000002,0.549993813,0.010006189,
15027,1.080000043,1.14908433,0.069084287,
15219,1.639999986,1.586077452,0.053922534,
9557,1.879999995,1.912533045,0.03253305,
4284,0.699999988,0.69846797,0.001532018,
11634,0.959999979,0.946574867,0.013425112,
17499,2.5,1.919100046,0.580899954,
11153,1.179999948,1.253273845,0.073273897,
18900,1.360000014,1.374729514,0.0147295,
4548,1.919999957,1.89765811,0.022341847,
16700,1.960000038,2.009248495,0.049248457,
12756,2.019999981,1.98870492,0.031295061,
17599,2.039999962,2.010639191,0.029360771,
14944,2.24000001,2.289082289,0.049082279,
10654,2,2.006164074,0.006164074,
8789,1.519999981,1.523552775,0.003552794,
11819,3.720000029,3.820960522,0.100960493,
13292,1.480000019,1.547516942,0.067516923,
14069,1.919999957,1.842129588,0.077870369,
11481,0.519999981,0.493929565,0.026070416,
6583,1.480000019,1.415110826,0.064889193,
13855,1.220000029,1.190297246,0.029702783,
18034,1.820000052,1.857862592,0.037862539,
5104,0.340000004,0.277807713,0.062192291,
7160,1.460000038,1.492420793,0.032420754,
6217,4.099999905,4.104344368,0.004344463,
11441,0.720000029,0.729599833,0.009599805,
11680,1.860000014,1.823696375,0.036303639,
17412,3.599999905,3.445123672,0.154876232,
4369,0.25999999,0.216315627,0.043684363,
12959,1.299999952,1.346884966,0.046885014,
3911,2.180000067,2.151079178,0.028920889,
16311,1.299999952,1.321472883,0.021472931,
6300,1.700000048,1.844550371,0.144550323,
5891,1.120000005,1.083879113,0.036120892,
12857,1.360000014,1.363861799,0.003861785,
2511,0.980000019,0.988930702,0.008930683,
5631,3.799999952,3.803854942,0.00385499,
6451,1.299999952,1.320769072,0.020769119,
799,1.679999948,1.763997912,0.083997965,
8519,0.540000021,0.790207565,0.250207543,
1936,1.379999995,1.458975434,0.078975439,
6272,1.980000019,1.905552864,0.074447155,
4555,0.939999998,0.886375308,0.05362469,
1294,0.920000017,0.950430274,0.030430257,
10914,0.699999988,0.689292848,0.01070714,
2530,1.659999967,1.579831481,0.080168486,
2808,2.579999924,2.602619171,0.022619247,
2151,1.600000024,1.581332445,0.018667579,
11589,1.059999943,1.027547359,0.032452583,
11667,1.779999971,1.827493906,0.047493935,
16197,1.299999952,1.310446739,0.010446787,
11076,1.399999976,1.529246926,0.12924695,
16205,0.839999974,0.912111461,0.072111487,
3395,0.839999974,0.832895279,0.007104695,
4114,0.439999998,0.491221428,0.05122143,
8936,3.24000001,3.265122414,0.025122404,
12275,0.560000002,0.588654459,0.028654456,
7782,0.560000002,0.662131548,0.102131546,
14967,0.959999979,0.969369888,0.00936991,
3987,1.74000001,1.702497602,0.037502408,
10894,1.580000043,1.510938883,0.06906116,
17953,0.360000014,0.384827971,0.024827957,
9844,0.560000002,0.591550291,0.031550288,
7387,1.460000038,1.391167402,0.068832636,
742,0.600000024,0.558109879,0.041890144,
16638,0.819999993,0.770079255,0.049920738,
9894,0.439999998,0.397198319,0.042801678,
12176,2.099999905,2.108193398,0.008193493,
6288,1,0.916600823,0.083399177,
9188,0.819999993,0.803456604,0.016543388,
6220,1.139999986,1.121723294,0.018276691,
11995,0.5,0.514964581,0.014964581,
738,2.059999943,2.135751009,0.075751066,
14598,2.380000114,2.354331732,0.025668383,
11066,1.720000029,1.738148212,0.018148184,
1211,1.039999962,1.051905155,0.011905193,
15949,2.299999952,2.329937458,0.029937506,
2730,1.460000038,1.459107041,0.000892997,
9485,1.940000057,0.972567677,0.96743238,
5231,2.220000029,2.183968544,0.036031485,
11633,1.820000052,1.801211238,0.018788815,
10110,1.100000024,1.065135717,0.034864306,
12007,0.899999976,0.897655308,0.002344668,
10167,1.700000048,1.787971735,0.087971687,
17847,0.680000007,0.754017472,0.074017465,
14281,1.200000048,1.121610045,0.078390002,
7052,0.800000012,0.733876646,0.066123366,
1480,1.74000001,1.728857517,0.011142492,
12970,1.679999948,1.603606939,0.076393008,
8098,0.639999986,0.582811117,0.057188869,
3622,2.819999933,2.83524251,0.015242577,
18045,1.860000014,1.877272367,0.017272353,
3529,1,1.003723383,0.003723383,
2919,1.580000043,1.564828277,0.015171766,
17066,0.819999993,0.818450928,0.001549065,
6057,2.420000076,2.526716948,0.106716871,
12823,1.120000005,1.116473794,0.003526211,
13393,1.860000014,1.823348522,0.036651492,
16519,2.440000057,2.49050355,0.050503492,
14207,1.159999967,1.136641979,0.023357987,
14561,1.460000038,1.477208257,0.017208219,
18902,2.779999971,2.542912483,0.237087488,
9863,0.920000017,0.911144018,0.008855999,
13569,1.139999986,1.122573972,0.017426014,
3343,1.25999999,1.109974146,0.150025845,
13769,1.039999962,1.076603889,0.036603928,
448,1.580000043,1.52916491,0.050835133,
4213,1.559999943,1.500354886,0.059645057,
8609,2.039999962,1.981756091,0.058243871,
18705,1.399999976,1.381200671,0.018799305,
15678,2.140000105,2.101773024,0.038227081,
5162,1.980000019,2.040768147,0.060768127,
14882,0.280000001,0.25415659,0.025843412,
11648,1.620000005,1.622433186,0.002433181,
13949,1.74000001,1.560851216,0.179148793,
12844,2.359999895,2.316002846,0.043997049,
3346,0.879999995,0.858038902,0.021961093,
15956,0.639999986,0.586194515,0.05380547,
