id,TRUE,predict,AE,MAE
11861,0,0.100551128,0.100551128,
104265,0,0.16024971,0.16024971,
10869,0.184799999,0.10341835,0.081381649,
53269,2.33130002,2.088487625,0.242812395,
47819,0,0.061406374,0.061406374,
85754,0,-0.032868981,0.032868981,
66237,0,0.008607388,0.008607388,
72084,2.332900047,2.679272652,0.346372604,
27776,1.159199953,0.542384624,0.616815329,
96897,2.833800077,1.160936356,1.672863722,
21722,4.628900051,4.881531239,0.252631187,
23899,2.724900007,3.174904108,0.450004101,
26222,0,-0.042486429,0.042486429,
40311,0,-0.017444849,0.017444849,
85583,0,0.045372605,0.045372605,
101560,0,0.02845335,0.02845335,
61580,5.31400013,5.202872753,0.111127377,
33725,0,-0.00763905,0.00763905,
53781,0,0.076193929,0.076193929,
40826,0.559499979,0.405630291,0.153869689,
94393,0,-0.064568639,0.064568639,
93778,2.782500029,2.533535957,0.248964071,
26664,0,-0.026751637,0.026751637,
32552,0,0.005146861,0.005146861,
87319,1.947600007,1.444467902,0.503132105,
47315,1.301499963,1.300429463,0.001070499,
18237,0.059700001,0.201551914,0.141851913,
54758,0,-0.007155299,0.007155299,
44887,0.145400003,0.102306008,0.043093994,
30472,0,0.001721621,0.001721621,
4796,0,0.090416193,0.090416193,
105474,0,0.081157684,0.081157684,
86154,0,0.052665591,0.052665591,
560,0.690900028,0.652195215,0.038704813,
9628,0,0.023515821,0.023515821,
89666,1.958500028,2.337808609,0.379308581,
73780,0,0.068109035,0.068109035,
41120,0.496399999,0.537617326,0.041217327,
14947,1.343400002,1.204719067,0.138680935,
65382,3.597599983,3.555737972,0.041862011,
100874,0,0.007184386,0.007184386,
77071,1.655799985,1.77468586,0.118885875,
90522,0,0.028143406,0.028143406,
35209,0,0.007644892,0.007644892,
77949,0,0.240519881,0.240519881,
10525,0.197699994,3.154727221,2.957027227,
95298,0.737900019,1.86498785,1.127087831,
64120,1.254099965,1.152034402,0.102065563,
84872,0,-0.059490442,0.059490442,
59926,6.161499977,6.587178707,0.42567873,
56213,0,-0.640630841,0.640630841,
52777,3.841500044,3.608461857,0.233038187,
91144,1.843400002,1.871510506,0.028110504,
32257,0,0.014105201,0.014105201,
15731,1.017099977,1.2483145,0.231214523,
68398,0,0.289863169,0.289863169,
42838,0.0187,0.151252627,0.132552627,
28058,3.112699986,2.933355808,0.179344177,
68250,2.896500111,2.438601971,0.45789814,
85418,0,0.007317424,0.007317424,
53815,1.400900006,1.631278515,0.230378509,
57592,0,1.772164583,1.772164583,
92449,3.922399998,3.815299034,0.107100964,
91349,3.900899887,4.206798553,0.305898666,
7114,2.674900055,3.927363396,1.252463341,
90874,0,0.048395157,0.048395157,
80687,0,0.036895752,0.036895752,
52611,0,0.038841963,0.038841963,
93975,0,0.012350202,0.012350202,
23513,0,0.037775993,0.037775993,
379,0.393299997,0.908960819,0.515660822,
11873,0,-0.242045999,0.242045999,
41110,1.010599971,1.420144081,0.40954411,
41703,0,0.014134169,0.014134169,
31879,1.915500045,1.055000186,0.860499859,
11760,4.314899921,4.410870552,0.095970631,
50118,1.118399978,0.968742013,0.149657965,
4033,0,1.715284586,1.715284586,
23961,0,0.046855927,0.046855927,
105527,3.045900106,3.289521217,0.243621111,
555,1.652899981,1.901299,0.248399019,
25478,0.564100027,0.629500091,0.065400064,
21289,0.352299988,2.278653383,1.926353395,
74104,4.624400139,4.888227463,0.263827324,
63418,0.393599987,0.404047251,0.010447264,
21231,1.766700029,1.640429616,0.126270413,
38092,1.04279995,2.455239773,1.412439823,
38831,2.563699961,2.271015644,0.292684317,
97799,0,0.004545689,0.004545689,
94350,0,0.013652205,0.013652205,
88507,0,0.008174419,0.008174419,
23541,0,0.019056797,0.019056797,
82338,1.139500022,0.499894202,0.63960582,
29199,0.57249999,0.2726928,0.299807191,
96342,6.356100082,6.952373981,0.596273899,
21391,0,0.200742483,0.200742483,
64309,0,-0.070335388,0.070335388,
68428,0,0.010356069,0.010356069,
95522,5.101699829,4.472765923,0.628933907,
75520,1.657400012,1.461985707,0.195414305,
58749,0,-0.110388517,0.110388517,
50533,0,-0.02075851,0.02075851,
55214,0,1.487562895,1.487562895,
5568,0.068499997,0.169561744,0.101061746,
18663,0,0.009920239,0.009920239,
40198,0,-0.001943707,0.001943707,
14401,0,0.195356846,0.195356846,
28425,0.850000024,1.191317081,0.341317058,
16321,1.261299968,1.354154587,0.092854619,
105309,0,0.002967834,0.002967834,
21108,0,0.846383095,0.846383095,
31040,2.427299976,2.381940365,0.045359612,
35532,0,0.026822925,0.026822925,
78908,0,0.010763884,0.010763884,
12964,3.165299892,2.878421783,0.286878109,
70945,3.591200113,3.775978088,0.184777975,
79233,0,0.010099769,0.010099769,
64052,2.072999954,1.942963958,0.130035996,
41365,4.738399982,4.399963379,0.338436604,
7656,0,-0.021545053,0.021545053,
31865,4.003900051,4.278598785,0.274698734,
82963,0,0.006101727,0.006101727,
65289,0,0.028908491,0.028908491,
83940,1.001899958,0.410478234,0.591421723,
85369,0,0.053929567,0.053929567,
23564,2.676599979,2.605575085,0.071024895,
2289,0,0.011788487,0.011788487,
80511,0,0.027409792,0.027409792,
60017,5.420400143,5.229443073,0.190957069,
32145,0,0.069487691,0.069487691,
10470,0,0.177100897,0.177100897,
7140,0,-0.015009165,0.015009165,
68227,0,0.006275058,0.006275058,
58781,3.977999926,3.816684723,0.161315203,
38874,2.468400002,2.774006844,0.305606842,
67157,0,0.015275121,0.015275121,
85261,0,0.081875443,0.081875443,
77148,0.875800014,0.690482736,0.185317278,
72724,0,0.01455915,0.01455915,
104438,1.608899951,1.847688913,0.238788962,
101424,1.029000044,0.732431769,0.296568274,
5117,1.491899967,1.108671427,0.38322854,
106019,0,0.033203483,0.033203483,
64851,3.430799961,3.472307205,0.041507244,
90166,0,-0.054442286,0.054442286,
24757,0,0.019480109,0.019480109,
52483,0,-0.083514452,0.083514452,
82266,0,0.015769601,0.015769601,
57437,4.715799809,4.85417223,0.138372421,
34142,0,0.121273875,0.121273875,
8774,2.699100018,2.762752533,0.063652515,
67053,1.904700041,1.909190178,0.004490137,
61139,0.1153,0.074348569,0.040951431,
45127,3.160700083,3.083086014,0.077614069,
68193,0.459699988,0.33607918,0.123620808,
82120,0,-0.008823872,0.008823872,
89761,2.437099934,1.471972942,0.965126991,
29350,0,-0.00399363,0.00399363,
76496,0,0.002301455,0.002301455,
59113,3.108299971,3.028661251,0.07963872,
34900,0,-0.144843102,0.144843102,
104902,0.986500025,1.559824347,0.573324323,
10612,5.042200089,4.520206451,0.521993637,
23226,0,-0.034611344,0.034611344,
46980,4.276599884,4.389311314,0.11271143,
68139,2.798700094,2.552088737,0.246611357,
33348,1.018900037,0.475382149,0.543517888,
63358,0,0.062607527,0.062607527,
1660,0,0.037362814,0.037362814,
94048,0,-0.018252492,0.018252492,
105811,0.2456,0.124581456,0.121018544,
78866,3.655400038,3.815498829,0.160098791,
75771,5.512800217,3.617238522,1.895561695,
71382,3.809000015,3.565525532,0.243474483,
68564,0,0.323665023,0.323665023,
77296,0,0.028352976,0.028352976,
70857,0,0.019301414,0.019301414,
50752,0,0.037940025,0.037940025,
48511,0,0.007651091,0.007651091,
12063,1.838400006,2.147397995,0.308997989,
15367,0,-0.011553526,0.011553526,
97888,4.037899971,3.224388599,0.813511372,
55875,0.022600001,1.101154089,1.078554088,
42665,2.652400017,3.054826498,0.402426481,
35243,0,0.102042556,0.102042556,
62468,0,0.036902308,0.036902308,
44316,3.235500097,3.722454071,0.486953974,
13254,0,0.064191103,0.064191103,
61228,0,0.007767677,0.007767677,
64530,0,0.020278096,0.020278096,
41346,2.578900099,2.130521297,0.448378801,
47318,0,0.103172898,0.103172898,
44311,0.817900002,0.323424339,0.494475663,
12571,0.566799998,0.488518119,0.078281879,
9101,0,0.129061341,0.129061341,
30920,2.691800117,2.310273886,0.381526232,
40682,0,0.0388726,0.0388726,
53303,0,-0.035573959,0.035573959,
96199,3.091200113,3.482083321,0.390883207,
44718,0,-0.191877007,0.191877007,
7491,0,0.012166977,0.012166977,
42558,0,0.023401856,0.023401856,
35157,0.2852,0.195072412,0.090127587,
93719,1.480800033,1.498397589,0.017597556,
64724,0,0.029353857,0.029353857,
13653,0,0.011915684,0.011915684,
74726,0,0.008126616,0.008126616,
78272,0,0.04428184,0.04428184,
18315,2.645400047,2.23967886,0.405721188,
47647,0,0.037861586,0.037861586,
71800,0.353300005,1.234230995,0.88093099,
36929,0.599099994,0.762579918,0.163479924,
44641,0,0.016797304,0.016797304,
19462,0.496199995,0.398542225,0.09765777,
39341,1.212299943,0.10499835,1.107301593,
96117,0,0.049298406,0.049298406,
3815,0,-0.021395326,0.021395326,
12703,1.152500033,1.072497845,0.080002189,
33395,0,-0.117023349,0.117023349,
44281,1.644600034,0.674523771,0.970076263,
16803,1.672299981,1.984259129,0.311959147,
65245,4.610899925,2.323638916,2.287261009,
84920,2.483500004,2.686923981,0.203423977,
95412,3.413899899,3.551177502,0.137277603,
58315,3.812599897,1.534383535,2.278216362,
94262,0.790799975,0.054127812,0.736672163,
76120,2.397000074,1.281004429,1.115995646,
68407,0,0.05016315,0.05016315,
87487,0,0.016367316,0.016367316,
85780,5.742000103,5.846788406,0.104788303,
77392,0.089599997,0.050079823,0.039520174,
75686,0,0.706724703,0.706724703,
21491,0,-0.023814678,0.023814678,
33700,0,0.014808059,0.014808059,
21536,3.391200066,3.257135391,0.134064674,
102017,0,0.015129805,0.015129805,
61367,0,0.022161603,0.022161603,
90527,0,-0.07385397,0.07385397,
97824,0,-0.01702714,0.01702714,
72719,0,0.018978119,0.018978119,
87071,0,0.050357342,0.050357342,
75012,5.064700127,5.294983864,0.230283737,
31527,1.634500027,1.85261178,0.218111753,
82675,0,0.033357739,0.033357739,
92300,1.555600047,1.093435645,0.462164402,
105756,4.660999775,4.406798363,0.254201412,
105564,4.313000202,4.30850172,0.004498482,
83218,0,-0.033497334,0.033497334,
84191,2.203299999,0.839367688,1.363932312,
50777,2.456799984,2.462114811,0.005314827,
45463,0.181999996,-0.003865004,0.185865,
33066,3.13409996,3.487632751,0.353532791,
11786,0,0.505727828,0.505727828,
20767,2.28579998,2.583355427,0.297555447,
68638,4.325900078,4.186935902,0.138964176,
34442,0,0.02053988,0.02053988,
48280,0,0.010210991,0.010210991,
71631,5.161600113,5.344447613,0.1828475,
67173,4.500999928,4.496368408,0.004631519,
5250,0.0792,0.110805392,0.031605393,
66798,0.409799993,0.293782711,0.116017282,
68533,0,-0.01192522,0.01192522,
97440,0,-0.439597487,0.439597487,
60938,3.412899971,2.997334719,0.415565252,
101538,5.539000034,5.312947273,0.226052761,
103708,0,0.303499877,0.303499877,
69838,2.024499893,2.021738052,0.002761841,
99771,0.698300004,0.543350279,0.154949725,
59698,2.904200077,3.107326508,0.203126431,
48719,0,-0.004662633,0.004662633,
1516,0,0.07035172,0.07035172,
28002,1.631600022,1.22189188,0.409708142,
84405,0,0.539064407,0.539064407,
40085,1.975999951,1.563135386,0.412864566,
25328,0,-0.074470162,0.074470162,
34207,0,0.015221596,0.015221596,
2364,0,1.610728145,1.610728145,
27367,0.440100014,0.074521542,0.365578473,
73596,3.378099918,3.492220879,0.11412096,
43500,4.636700153,5.257061005,0.620360851,
16039,0.989300013,0.533422232,0.455877781,
36939,1.029800057,1.097581148,0.067781091,
8098,1.110000014,0.934868515,0.1751315,
70400,4.781799793,4.476569653,0.305230141,
83310,2.198800087,1.9528234,0.245976686,
63699,0,0.777850211,0.777850211,
68744,2.903399944,2.784050941,0.119349003,
31881,1.828600049,1.135288358,0.693311691,
38529,4.055799961,4.355807304,0.300007343,
98034,3.594399929,3.833859444,0.239459515,
33416,0.927200019,0.93474412,0.0075441,
21881,0.192699999,0.413168252,0.220468253,
73957,0.880400002,0.89576745,0.015367448,
33590,0,-0.003602743,0.003602743,
92156,0.780300021,1.315153599,0.534853578,
44454,0.095100001,0.247284174,0.152184173,
27966,0.068000004,0.091599584,0.02359958,
93276,0,0.128014445,0.128014445,
75699,0,0.023085594,0.023085594,
100009,1.57949996,0.384832919,1.194667041,
94996,2.334399939,1.288371682,1.046028256,
61140,3.962800026,3.954139233,0.008660793,
105673,2.252799988,1.248506188,1.004293799,
49663,0.753300011,0.426694274,0.326605737,
102227,2.384299994,1.344711304,1.03958869,
58066,2.492799997,2.44998455,0.042815447,
96902,0.141900003,1.082866073,0.94096607,
48513,1.708799958,0.627882242,1.080917716,
48712,2.181200027,1.700513959,0.480686069,
65018,3.102600098,3.234301805,0.131701708,
17051,0.650900006,0.652785897,0.001885891,
71261,0,0.033566356,0.033566356,
22620,0,0.010823846,0.010823846,
69732,0,0.008652687,0.008652687,
85092,0,0.037016869,0.037016869,
66702,2.6881001,1.027766109,1.660333991,
7480,2.019799948,1.74526763,0.274532318,
78162,0,0.134877443,0.134877443,
25121,0.530200005,0.257835031,0.272364974,
56333,2.821000099,2.562659264,0.258340836,
77098,5.594399929,5.614641666,0.020241737,
97169,0,0.02729702,0.02729702,
88215,0,0.336509824,0.336509824,
85317,0,0.056592107,0.056592107,
14405,0,0.181288004,0.181288004,
19214,0,0.047302842,0.047302842,
45336,4.984200001,5.31607914,0.331879139,
36379,0,0.065515995,0.065515995,
71025,2.407200098,2.365144491,0.042055607,
22216,0,-0.018339753,0.018339753,
64345,0,0.069605947,0.069605947,
87987,2.648600101,1.882894278,0.765705824,
34827,0.486400008,0.115900636,0.370499372,
24953,1.594300032,1.535228729,0.059071302,
51956,3.358999968,2.952035904,0.406964064,
77606,0.830600023,-0.013956666,0.844556689,
63896,1.622900009,0.618357122,1.004542887,
34111,2.715800047,2.428402662,0.287397385,
9561,0,0.031401396,0.031401396,
77690,0,0.004311562,0.004311562,
92986,3.644399881,3.780157089,0.135757208,
78818,0,0.016627669,0.016627669,
59615,3.071899891,2.183902264,0.887997627,
33377,3.225699902,3.157847166,0.067852736,
2344,0,-0.001434803,0.001434803,
64715,0,0.032500386,0.032500386,
44597,0.389299989,1.150851846,0.761551857,
26997,1.864199996,1.455538869,0.408661127,
28890,2.463399887,2.584131241,0.120731354,
77867,1.579399943,1.070861816,0.508538127,
103189,0,0.018695831,0.018695831,
55937,5.610799789,5.551566601,0.059233189,
55413,0,-0.034388542,0.034388542,
57417,2.369499922,2.436054468,0.066554546,
70373,2.476300001,2.356461525,0.119838476,
70546,3.335500002,2.755566597,0.579933405,
55475,0.040199999,0.031775713,0.008424286,
3397,1.228199959,0.806725442,0.421474516,
98087,1.300600052,1.36196053,0.061360478,
94107,3.85619998,4.043514729,0.187314749,
88058,6.027200222,5.680989265,0.346210957,
99890,0,0.004204392,0.004204392,
9303,0,-0.020700455,0.020700455,
34790,0.783500016,0.258824229,0.524675786,
57000,0.499599993,0.263401628,0.236198366,
18769,2.20449996,1.981357336,0.223142624,
92209,0,0.117357016,0.117357016,
2028,4.302599907,3.822243214,0.480356693,
102505,4.492300034,4.341916084,0.150383949,
56376,0,0.117346525,0.117346525,
31826,0,0.115793943,0.115793943,
44804,3.045399904,4.138703823,1.093303919,
95945,0.830500007,2.027440548,1.196940541,
29080,3.796299934,3.421546936,0.374752998,
46538,0,0.849301815,0.849301815,
14050,2.512599945,2.569853306,0.057253361,
32840,1.573699951,1.673640132,0.099940181,
8511,0.078199998,0.190398455,0.112198457,
3628,0.170200005,0.157687068,0.012512937,
67931,1.82159996,1.182999611,0.638600349,
71258,0,-0.016111493,0.016111493,
24624,0,-0.063953161,0.063953161,
80362,0,0.162429094,0.162429094,
4711,0,0.214794993,0.214794993,
40116,1.154700041,0.913977861,0.240722179,
77076,2.08769989,1.958611846,0.129088044,
69776,1.469300032,1.363114357,0.106185675,
22031,1.681900024,0.965303779,0.716596246,
77441,4.091199875,3.30248642,0.788713455,
9252,1.417999983,0.802249312,0.61575067,
92664,1.251600027,0.608196914,0.643403113,
64032,0,-0.183883667,0.183883667,
61478,0.150600001,0.28528595,0.134685948,
9244,2.670099974,2.53828001,0.131819963,
81208,3.254100084,3.28714323,0.033043146,
80550,3.789700031,3.318192959,0.471507072,
75211,0,0.004750848,0.004750848,
54859,0,-0.061993957,0.061993957,
6104,1.451400042,1.266778588,0.184621453,
90971,0,0.079430223,0.079430223,
35744,4.843100071,4.630320549,0.212779522,
22664,0,0.038500786,0.038500786,
52207,0,0.038952351,0.038952351,
99169,1.040699959,1.160610914,0.119910955,
104977,0.760200024,1.025032401,0.264832377,
44632,0,0.035779357,0.035779357,
36442,0,0.091608167,0.091608167,
4012,2.003200054,2.405213356,0.402013302,
37991,2.172399998,1.45728898,0.715111017,
5689,0,0.012354493,0.012354493,
70195,4.108099937,1.126669526,2.981430411,
95098,0,0.032953382,0.032953382,
60408,0,-0.01799345,0.01799345,
63192,0,0.01458776,0.01458776,
39668,0.348199993,0.243754268,0.104445726,
105649,0.645799994,0.649186373,0.003386378,
25505,0,0.019791722,0.019791722,
8012,1.344599962,0.020546436,1.324053526,
91563,0.0076,0.0262568,0.0186568,
85192,2.643599987,2.02080822,0.622791767,
43965,2.872100115,1.427280426,1.444819689,
40563,0.066100001,0.308486879,0.242386878,
5137,0.322100013,0.36087656,0.038776547,
64767,0,0.117103815,0.117103815,
18340,0,0.064733505,0.064733505,
67245,2.362299919,2.557076454,0.194776535,
99324,1.573300004,1.112554431,0.460745573,
94917,2.427400112,2.491839647,0.064439535,
27736,0.915000021,0.888949931,0.026050091,
79866,0,0.002499461,0.002499461,
37031,3.256400108,3.145311832,0.111088276,
62016,0,0.431588411,0.431588411,
64655,0.054900002,0.012114167,0.042785835,
47270,0,0.00956881,0.00956881,
3333,0,-0.032054663,0.032054663,
15992,2.231300116,2.012987137,0.218312979,
23976,2.068799973,2.16307044,0.094270468,
63028,0,-0.243722439,0.243722439,
20112,2.417900085,2.516637802,0.098737717,
20669,0,0.097562909,0.097562909,
7968,2.05979991,1.958319426,0.101480484,
77595,0,0.017573237,0.017573237,
40904,0,-0.054993629,0.054993629,
104324,0,0.01588273,0.01588273,
19655,0,0.32345587,0.32345587,
27440,0.699299991,0.695900202,0.003399789,
16774,0,0.02925241,0.02925241,
16353,0,0.06136179,0.06136179,
75736,0,0.058190703,0.058190703,
98733,2.695499897,2.731421709,0.035921812,
73650,0,0.027571201,0.027571201,
52087,1.190999985,1.852127314,0.661127329,
71235,0,0.018281221,0.018281221,
103139,0,0.021814704,0.021814704,
96459,0,-0.060803175,0.060803175,
18203,3.337899923,3.487230778,0.149330854,
72661,0.556100011,0.392008424,0.164091587,
36360,0,0.059980154,0.059980154,
12231,1.351099968,0.901084602,0.450015366,
54564,0,0.035241842,0.035241842,
106039,0,0.013268113,0.013268113,
57333,3.15899992,3.685834885,0.526834965,
94047,0.510500014,0.110019922,0.400480092,
32073,1.177800059,0.621540844,0.556259215,
39787,0,0.029645085,0.029645085,
37023,0,0.245490193,0.245490193,
77444,3.355999947,3.685227394,0.329227448,
49697,0,0.019028664,0.019028664,
78172,0,0.03147912,0.03147912,
24188,0,0.181502223,0.181502223,
88801,0,0.004796863,0.004796863,
50523,3.067800045,3.164883137,0.097083092,
38470,0,-0.036447167,0.036447167,
63268,7.423799992,6.657978058,0.765821934,
30377,0.827300012,1.359831214,0.532531202,
11198,3.037100077,3.630795002,0.593694925,
28336,4.246500015,3.276038647,0.970461369,
34509,4.099999905,4.601076126,0.501076221,
19477,0.616100013,0.421922266,0.194177747,
73292,0,-0.008437753,0.008437753,
69590,0,0.009492278,0.009492278,
99090,0,0.026946902,0.026946902,
97183,5.038899899,5.41742897,0.378529072,
67914,3.344300032,3.354022503,0.009722471,
14261,0,0.016042709,0.016042709,
6196,0,0.100493193,0.100493193,
75935,0,0.026937127,0.026937127,
85448,0,0.062319279,0.062319279,
45009,1.452900052,1.003112793,0.449787259,
94403,0.512799978,0.464742303,0.048057675,
75890,0,0.009886265,0.009886265,
93443,5.263500214,5.476335526,0.212835312,
89122,0,0.560380042,0.560380042,
10973,0.660000026,2.283791065,1.623791039,
13097,0,0.128691316,0.128691316,
39166,1.161399961,1.498264909,0.336864948,
91504,1.088500023,0.629143894,0.459356129,
80841,1.13380003,1.230324626,0.096524596,
92150,0,0.018783331,0.018783331,
64835,2.001499891,1.682012796,0.319487095,
26432,0.0254,-0.155470014,0.180870013,
4354,1.333699942,1.954899311,0.621199369,
53831,0.720099986,0.694939852,0.025160134,
37984,3.358500004,3.329017162,0.029482841,
92236,0,0.041676879,0.041676879,
40042,0.742699981,1.022168636,0.279468656,
17942,0.463800013,0.358792245,0.105007768,
32748,1.300099969,1.878200293,0.578100324,
69242,0,-0.018855929,0.018855929,
25957,2.550699949,2.577688456,0.026988506,
8525,0.282900006,0.191105843,0.091794163,
36451,0,0.010973692,0.010973692,
8785,0,0.03782022,0.03782022,
2988,0.915400028,3.749205112,2.833805084,
77342,0,0.024146438,0.024146438,
35386,0.333900005,0.476634681,0.142734677,
19526,1.1875,1.190891266,0.003391266,
17287,0,0.106957912,0.106957912,
81337,0,0.042198658,0.042198658,
65293,0.415399998,1.175103784,0.759703785,
7685,2.29550004,2.448016167,0.152516127,
37967,0,-0.049386382,0.049386382,
5176,0,0.021684885,0.021684885,
64979,3.640000105,3.628765106,0.011234999,
66506,0,0.1566782,0.1566782,
54720,4.616000175,5.004616261,0.388616085,
48637,0,-0.04326582,0.04326582,
3715,0.0014,0.002228737,0.000828737,
78058,0,0.180997252,0.180997252,
12079,0.28670001,-0.014836431,0.301536441,
49872,0.397700012,0.182036996,0.215663016,
93961,0,-0.016134858,0.016134858,
99152,1.046599984,1.283110142,0.236510158,
106021,1.521399975,1.097958565,0.42344141,
25252,0,0.309321404,0.309321404,
56539,0.120399997,0.183954477,0.063554481,
99884,1.454300046,1.064593673,0.389706373,
26834,0,0.306259394,0.306259394,
17293,3.233999968,2.228763819,1.005236149,
20999,0.154100001,0.095349669,0.058750331,
93534,5.523700237,5.565311909,0.041611671,
55564,0,-0.018406749,0.018406749,
93672,7.5145998,6.956878185,0.557721615,
85249,0,1.69E-05,1.69277E-05,
51041,0.575299978,0.826052547,0.250752568,
34445,0,0.000278473,0.000278473,
69083,3.779500008,3.932607651,0.153107643,
12251,1.50909996,1.188814759,0.320285201,
17359,0,0.028954387,0.028954387,
54011,0,0.804180503,0.804180503,
68915,3.149600029,3.05928278,0.090317249,
19052,0.360900015,0.182867289,0.178032726,
8598,0,-0.067771077,0.067771077,
35922,3.072599888,3.560491562,0.487891674,
18491,0,0.475283444,0.475283444,
73856,5.043799877,4.871239662,0.172560215,
101240,2.295200109,2.417079449,0.121879339,
39657,2.281199932,1.712729216,0.568470716,
93554,2.526599884,2.362995625,0.163604259,
7596,0.31279999,0.058196783,0.254603207,
103257,0,0.174274445,0.174274445,
35344,0,0.000724792,0.000724792,
81056,0,0.024303913,0.024303913,
16062,1.032099962,1.131107569,0.099007607,
52478,0,-0.018791437,0.018791437,
12723,0.022299999,0.046557784,0.024257785,
37378,3.009900093,2.524907112,0.484992981,
26614,0,0.058521867,0.058521867,
7577,0.181600004,0.321062267,0.139462262,
29059,1.290199995,1.431119323,0.140919328,
76592,0.402700007,0.559535325,0.156835318,
63989,0.889900029,0.743108869,0.14679116,
95569,2.405800104,1.817458868,0.588341236,
97333,1.741000056,1.45104146,0.289958596,
94259,0,0.017966151,0.017966151,
14179,0,2.451322317,2.451322317,
9963,2.097700119,2.485461235,0.387761116,
88919,0.0072,-0.048059106,0.055259106,
69302,0,0.003957868,0.003957868,
64396,0,0.019012928,0.019012928,
72077,0,-0.019021988,0.019021988,
87834,2.039700031,1.686505556,0.353194475,
39801,0.25060001,0.527502477,0.276902467,
59202,0,0.011156201,0.011156201,
61067,2.303100109,2.571323872,0.268223763,
25807,0.081,-0.077794909,0.15879491,
46289,0,0.84433192,0.84433192,
105538,0.652400017,0.306626737,0.34577328,
6411,0,0.077982903,0.077982903,
94525,1.409100056,0.619767785,0.789332271,
35091,0,0.047903538,0.047903538,
91414,0,0.000692129,0.000692129,
26542,5.189700127,4.261696815,0.928003311,
24770,0,0.131255865,0.131255865,
93799,2.186199903,1.805207968,0.380991936,
30013,1.792199969,1.399602175,0.392597795,
103069,0,-0.003492236,0.003492236,
4569,0,0.037526369,0.037526369,
9735,0.255499989,0.351368189,0.0958682,
81432,0,0.012219906,0.012219906,
63685,0,0.045629859,0.045629859,
23468,0.0265,-0.192144394,0.218644394,
65083,0.183500007,0.58626467,0.402764663,
16137,1.32280004,0.529545307,0.793254733,
29092,2.529000044,3.022117615,0.493117571,
63749,3.0072999,3.084599972,0.077300072,
25384,0.343400002,0.557264447,0.213864446,
66352,0,0.034820557,0.034820557,
20865,2.413500071,1.974048615,0.439451456,
70264,0,0.033631325,0.033631325,
35658,0.018200001,0.197630763,0.179430762,
43188,0,0.019921064,0.019921064,
8590,4.195300102,3.758067608,0.437232494,
20110,0.265100002,0.802500963,0.537400961,
21114,2.367599964,2.146780252,0.220819712,
